CustomerID,MonetaryValue,Frequency,Recency,Cluster,Segment
15263.0,156.51,1,107,0,High-Value Champions
15264.0,393.74,1,64,0,High-Value Champions
15265.0,1506.1200000000001,2,151,1,Lost Customers
15266.0,119.3,1,338,1,Lost Customers
15267.0,1717.36,5,22,0,High-Value Champions
15269.0,408.8,1,24,0,High-Value Champions
15270.0,2379.49,7,16,0,High-Value Champions
15271.0,2493.34,15,7,3,New Spenders
15272.0,721.94,2,57,0,High-Value Champions
15274.0,716.57,2,4,0,High-Value Champions
15275.0,615.14,1,38,0,High-Value Champions
15276.0,128.63,1,66,0,High-Value Champions
15277.0,255.89999999999998,1,47,0,High-Value Champions
15279.0,290.51,1,355,1,Lost Customers
15280.0,113.12,1,172,1,Lost Customers
15281.0,2332.15,9,59,0,High-Value Champions
15286.0,240.55,1,50,0,High-Value Champions
15287.0,486.69,2,22,0,High-Value Champions
15288.0,2306.52,5,43,0,High-Value Champions
15289.0,939.78,3,29,0,High-Value Champions
15290.0,7943.22,18,5,3,New Spenders
15291.0,4668.3,15,26,3,New Spenders
15292.0,178.39,1,201,1,Lost Customers
15296.0,3672.86,6,51,0,High-Value Champions
15297.0,641.94,3,10,0,High-Value Champions
15298.0,4799.9,12,2,0,High-Value Champions
15299.0,4507.01,7,67,0,High-Value Champions
15300.0,496.44,1,64,0,High-Value Champions
15301.0,5049.95,12,51,0,High-Value Champions
15303.0,574.02,1,290,1,Lost Customers
15304.0,694.4000000000001,8,61,0,High-Value Champions
15306.0,1174.35,3,64,0,High-Value Champions
15307.0,205.3,1,96,0,High-Value Champions
15308.0,310.47,1,274,1,Lost Customers
15311.0,60632.75,91,1,2,At-Risk Loyalists
15312.0,924.85,4,75,0,High-Value Champions
15313.0,52.0,1,110,0,High-Value Champions
15314.0,327.97,1,199,1,Lost Customers
15315.0,570.5,2,64,0,High-Value Champions
15316.0,165.0,1,327,1,Lost Customers
15318.0,312.62,1,4,0,High-Value Champions
15319.0,204.5,1,284,1,Lost Customers
15320.0,267.13,1,44,0,High-Value Champions
15321.0,2748.31,3,71,0,High-Value Champions
15322.0,679.68,1,86,0,High-Value Champions
15325.0,161.74,1,104,0,High-Value Champions
15326.0,311.71,1,334,1,Lost Customers
15327.0,208.75,1,53,0,High-Value Champions
15329.0,1049.7,3,39,0,High-Value Champions
15330.0,714.96,2,32,0,High-Value Champions
15332.0,1661.06,4,366,1,Lost Customers
15333.0,1028.56,1,208,1,Lost Customers
15334.0,350.82,3,157,1,Lost Customers
15335.0,170.22,1,54,0,High-Value Champions
15339.0,574.07,2,66,0,High-Value Champions
15341.0,2020.52,1,81,0,High-Value Champions
15342.0,406.09,1,130,0,High-Value Champions
15343.0,364.5,1,87,0,High-Value Champions
15344.0,563.94,3,1,0,High-Value Champions
15345.0,393.54,1,46,0,High-Value Champions
15346.0,252.42000000000002,1,333,1,Lost Customers
15347.0,201.60000000000002,1,366,1,Lost Customers
15348.0,158.04,1,72,0,High-Value Champions
15349.0,463.90999999999997,2,158,1,Lost Customers
15350.0,115.65,1,373,1,Lost Customers
15351.0,1934.66,7,12,0,High-Value Champions
15353.0,770.12,2,255,1,Lost Customers
15355.0,277.05,2,29,0,High-Value Champions
15356.0,2718.03,10,31,0,High-Value Champions
15358.0,8347.2,22,5,3,New Spenders
15360.0,427.93,1,40,0,High-Value Champions
15361.0,418.92,1,362,1,Lost Customers
15363.0,326.0,1,373,1,Lost Customers
15364.0,913.19,2,96,0,High-Value Champions
15365.0,2314.32,7,26,0,High-Value Champions
15366.0,602.51,2,75,0,High-Value Champions
15367.0,1877.59,4,57,0,High-Value Champions
15368.0,446.94000000000005,1,21,0,High-Value Champions
15370.0,2386.05,7,41,0,High-Value Champions
15372.0,2007.3999999999999,1,137,0,High-Value Champions
15373.0,2415.91,12,8,0,High-Value Champions
15374.0,168.0,1,129,0,High-Value Champions
15376.0,1221.56,3,40,0,High-Value Champions
15379.0,3703.29,7,169,1,Lost Customers
15380.0,1690.2600000000002,5,9,0,High-Value Champions
15381.0,596.85,2,214,1,Lost Customers
15382.0,5955.71,6,15,0,High-Value Champions
15384.0,642.41,2,170,1,Lost Customers
15385.0,316.88,1,40,0,High-Value Champions
15386.0,394.14,1,186,1,Lost Customers
15388.0,140.54,1,270,1,Lost Customers
15389.0,500.0,1,172,1,Lost Customers
15392.0,1535.53,4,5,0,High-Value Champions
15393.0,231.86,2,16,0,High-Value Champions
15394.0,2183.54,4,10,0,High-Value Champions
15395.0,107.45,1,326,1,Lost Customers
15396.0,288.18,1,113,0,High-Value Champions
15397.0,94.0,1,290,1,Lost Customers
15398.0,1345.53,2,16,0,High-Value Champions
15399.0,815.77,3,1,0,High-Value Champions
15400.0,716.2,5,92,0,High-Value Champions
15402.0,626.77,2,149,1,Lost Customers
15405.0,349.1,1,189,1,Lost Customers
15406.0,510.71000000000004,2,31,0,High-Value Champions
15407.0,1046.74,4,34,0,High-Value Champions
15408.0,267.18,1,264,1,Lost Customers
15410.0,3450.84,8,84,0,High-Value Champions
15411.0,1348.93,4,26,0,High-Value Champions
15412.0,190.53,1,171,1,Lost Customers
15414.0,774.9000000000001,3,10,0,High-Value Champions
15415.0,559.61,1,313,1,Lost Customers
15416.0,3984.32,4,65,0,High-Value Champions
15417.0,508.8,1,85,0,High-Value Champions
15419.0,135.86,1,25,0,High-Value Champions
15421.0,950.36,4,59,0,High-Value Champions
15422.0,97.7,2,323,1,Lost Customers
15423.0,43.5,1,38,0,High-Value Champions
15424.0,383.34,2,254,1,Lost Customers
15426.0,1404.07,5,19,0,High-Value Champions
15427.0,1430.54,3,33,0,High-Value Champions
15428.0,93.78,1,15,0,High-Value Champions
15429.0,397.35,2,27,0,High-Value Champions
15432.0,171.19,1,23,0,High-Value Champions
15433.0,533.3,2,214,1,Lost Customers
15434.0,1041.48,5,8,0,High-Value Champions
15435.0,149.29,1,22,0,High-Value Champions
15436.0,1067.75,3,12,0,High-Value Champions
15437.0,200.16,1,262,1,Lost Customers
15438.0,156.57999999999998,1,131,0,High-Value Champions
15440.0,383.68,3,55,0,High-Value Champions
15442.0,594.0,1,249,1,Lost Customers
15443.0,3213.59,7,2,0,High-Value Champions
15444.0,1411.21,2,9,0,High-Value Champions
15445.0,113.5,1,264,1,Lost Customers
15447.0,155.17,1,331,1,Lost Customers
15448.0,494.64,1,313,1,Lost Customers
15449.0,974.52,3,26,0,High-Value Champions
15450.0,429.84,1,30,0,High-Value Champions
15452.0,528.48,3,30,0,High-Value Champions
15453.0,1371.77,7,2,0,High-Value Champions
15454.0,179.1,1,362,1,Lost Customers
15456.0,434.59000000000003,3,283,1,Lost Customers
15457.0,237.07,1,262,1,Lost Customers
15458.0,161.64,1,25,0,High-Value Champions
15460.0,214.26,1,354,1,Lost Customers
15462.0,234.6,3,94,0,High-Value Champions
15463.0,126.14,1,29,0,High-Value Champions
15464.0,1044.65,1,338,1,Lost Customers
15465.0,7354.62,18,20,3,New Spenders
15466.0,334.53,1,85,0,High-Value Champions
15467.0,524.88,3,9,0,High-Value Champions
15468.0,467.51,2,51,0,High-Value Champions
15469.0,538.55,2,50,0,High-Value Champions
15471.0,454.48,1,2,0,High-Value Champions
15472.0,371.56,1,113,0,High-Value Champions
15473.0,1771.2,7,14,0,High-Value Champions
15475.0,454.10999999999996,1,77,0,High-Value Champions
15478.0,1399.92,2,40,0,High-Value Champions
15480.0,905.5,1,116,0,High-Value Champions
15482.0,10879.76,12,16,3,New Spenders
15483.0,225.26,4,161,1,Lost Customers
15484.0,3590.41,4,1,0,High-Value Champions
15485.0,2564.5,3,30,0,High-Value Champions
15488.0,91.32000000000001,1,93,0,High-Value Champions
15489.0,1134.28,3,23,0,High-Value Champions
15491.0,3100.09,6,95,0,High-Value Champions
15492.0,659.4599999999999,2,28,0,High-Value Champions
15493.0,1953.41,5,33,0,High-Value Champions
15494.0,1280.58,2,21,0,High-Value Champions
15497.0,1262.2,2,18,0,High-Value Champions
15498.0,13316.4,27,3,3,New Spenders
15500.0,1131.56,4,8,0,High-Value Champions
15502.0,10384.93,12,16,3,New Spenders
15503.0,141.04,1,363,1,Lost Customers
15504.0,52.83,1,81,0,High-Value Champions
15505.0,3610.96,5,53,0,High-Value Champions
15506.0,972.08,3,23,0,High-Value Champions
15507.0,475.86,1,172,1,Lost Customers
15508.0,1000.27,6,189,1,Lost Customers
15510.0,250.0,1,331,1,Lost Customers
15511.0,900.53,5,12,0,High-Value Champions
15512.0,121.0,2,156,1,Lost Customers
15513.0,14758.220000000001,19,33,3,New Spenders
15514.0,4023.7200000000003,11,12,0,High-Value Champions
15516.0,62.43,3,45,0,High-Value Champions
15517.0,267.03,1,233,1,Lost Customers
15518.0,1921.55,8,64,0,High-Value Champions
15520.0,343.5,1,2,0,High-Value Champions
15521.0,3000.2,8,40,0,High-Value Champions
15522.0,397.99,2,33,0,High-Value Champions
15523.0,412.01000000000005,1,84,0,High-Value Champions
15524.0,440.0,1,25,0,High-Value Champions
15525.0,734.37,3,2,0,High-Value Champions
15526.0,148.44,2,33,0,High-Value Champions
15527.0,2428.53,8,19,0,High-Value Champions
15528.0,229.33,1,254,1,Lost Customers
15529.0,3962.6,11,23,0,High-Value Champions
15530.0,1497.31,4,22,0,High-Value Champions
15531.0,1972.39,2,8,0,High-Value Champions
15532.0,1564.73,4,25,0,High-Value Champions
15533.0,807.57,3,19,0,High-Value Champions
15535.0,502.9,4,173,1,Lost Customers
15537.0,110.92,1,163,1,Lost Customers
15539.0,538.46,1,7,0,High-Value Champions
15540.0,213.3,1,11,0,High-Value Champions
15541.0,85.13000000000001,1,114,0,High-Value Champions
15543.0,127.86,1,288,1,Lost Customers
15544.0,3546.71,9,9,0,High-Value Champions
15545.0,288.96999999999997,2,54,0,High-Value Champions
15547.0,4910.6,14,7,3,New Spenders
15549.0,1681.46,3,77,0,High-Value Champions
15550.0,575.63,4,4,0,High-Value Champions
15551.0,436.06,1,37,0,High-Value Champions
15552.0,90.12,1,217,1,Lost Customers
15553.0,428.93,1,60,0,High-Value Champions
15554.0,217.2,1,278,1,Lost Customers
15555.0,4794.86,16,12,3,New Spenders
15556.0,279.77,1,24,0,High-Value Champions
15557.0,468.91,1,29,0,High-Value Champions
15561.0,800.59,4,12,0,High-Value Champions
15562.0,134.55,1,352,1,Lost Customers
15563.0,1400.44,4,22,0,High-Value Champions
15565.0,173.16,2,50,0,High-Value Champions
15567.0,186.01,1,19,0,High-Value Champions
15568.0,758.29,3,3,0,High-Value Champions
15569.0,1375.71,5,104,0,High-Value Champions
15570.0,4148.82,12,7,0,High-Value Champions
15571.0,650.4300000000001,4,12,0,High-Value Champions
15572.0,2533.42,7,5,0,High-Value Champions
15573.0,591.1899999999999,2,32,0,High-Value Champions
15574.0,675.64,4,178,1,Lost Customers
15576.0,921.37,1,38,0,High-Value Champions
15577.0,258.88,3,151,1,Lost Customers
15578.0,127.1,1,162,1,Lost Customers
15579.0,327.6,2,69,0,High-Value Champions
15581.0,3675.77,13,121,0,High-Value Champions
15582.0,682.9100000000001,3,25,0,High-Value Champions
15584.0,720.86,4,24,0,High-Value Champions
15585.0,455.3,1,177,1,Lost Customers
15587.0,913.6800000000001,4,50,0,High-Value Champions
15589.0,478.53000000000003,3,256,1,Lost Customers
15592.0,388.58,1,47,0,High-Value Champions
15593.0,199.8,1,71,0,High-Value Champions
15594.0,1771.78,5,16,0,High-Value Champions
15596.0,1406.59,5,101,0,High-Value Champions
15597.0,324.57,1,35,0,High-Value Champions
15598.0,240.68,1,53,0,High-Value Champions
15599.0,761.74,2,27,0,High-Value Champions
15601.0,6776.56,14,11,3,New Spenders
15602.0,1297.8700000000001,9,8,0,High-Value Champions
15603.0,48.480000000000004,1,79,0,High-Value Champions
15604.0,216.39,1,52,0,High-Value Champions
15605.0,1198.23,5,36,0,High-Value Champions
15606.0,2920.16,9,61,0,High-Value Champions
15607.0,104.76,1,337,1,Lost Customers
15608.0,1093.68,4,28,0,High-Value Champions
15609.0,298.48,1,184,1,Lost Customers
15610.0,112.46000000000001,1,52,0,High-Value Champions
15611.0,1591.45,13,10,0,High-Value Champions
15612.0,195.15,2,36,0,High-Value Champions
15615.0,10399.74,23,10,3,New Spenders
15618.0,776.851,4,33,0,High-Value Champions
15619.0,336.40000000000003,1,11,0,High-Value Champions
15620.0,1553.18,3,57,0,High-Value Champions
15621.0,1293.03,4,4,0,High-Value Champions
15622.0,3709.56,9,43,0,High-Value Champions
15623.0,301.03,1,141,0,High-Value Champions
15624.0,588.13,4,117,0,High-Value Champions
15625.0,1534.26,4,104,0,High-Value Champions
15626.0,675.8,2,75,0,High-Value Champions
15628.0,2870.2400000000002,9,5,0,High-Value Champions
15630.0,1186.35,2,45,0,High-Value Champions
15632.0,3285.31,8,16,0,High-Value Champions
15634.0,243.55,1,17,0,High-Value Champions
15636.0,724.76,2,90,0,High-Value Champions
15637.0,223.36,1,53,0,High-Value Champions
15639.0,425.32,1,134,0,High-Value Champions
15640.0,12416.11,15,4,3,New Spenders
15641.0,1887.2,4,105,0,High-Value Champions
15643.0,664.0,3,192,1,Lost Customers
15644.0,803.54,4,166,1,Lost Customers
15645.0,612.01,1,19,0,High-Value Champions
15646.0,447.64000000000004,3,158,1,Lost Customers
15648.0,639.5,2,204,1,Lost Customers
15649.0,816.0,2,336,1,Lost Customers
15651.0,646.3,3,37,0,High-Value Champions
15652.0,337.74,1,91,0,High-Value Champions
15653.0,877.4399999999999,2,93,0,High-Value Champions
15654.0,922.53,2,9,0,High-Value Champions
15655.0,560.67,1,243,1,Lost Customers
15656.0,748.5,4,45,0,High-Value Champions
15657.0,30.0,1,23,0,High-Value Champions
15658.0,1024.1000000000001,5,190,1,Lost Customers
15659.0,306.45,1,44,0,High-Value Champions
15660.0,1600.86,9,25,0,High-Value Champions
15661.0,309.8,2,317,1,Lost Customers
15663.0,138.14,1,106,0,High-Value Champions
15664.0,386.43,1,51,0,High-Value Champions
15665.0,2222.21,2,168,1,Lost Customers
15667.0,301.32,1,40,0,High-Value Champions
15668.0,76.32000000000001,1,218,1,Lost Customers
15669.0,684.34,4,40,0,High-Value Champions
15670.0,173.05,1,297,1,Lost Customers
15671.0,2657.13,7,19,0,High-Value Champions
15673.0,2726.23,4,88,0,High-Value Champions
15674.0,2446.6,5,73,0,High-Value Champions
15675.0,323.69,3,81,0,High-Value Champions
15676.0,3435.76,3,19,0,High-Value Champions
15677.0,657.23,1,49,0,High-Value Champions
15678.0,352.7,1,53,0,High-Value Champions
15679.0,781.28,4,24,0,High-Value Champions
15680.0,1333.68,3,9,0,High-Value Champions
15681.0,1426.16,5,25,0,High-Value Champions
15683.0,193.75,1,117,0,High-Value Champions
15687.0,2993.1,9,9,0,High-Value Champions
15689.0,254.1,2,120,0,High-Value Champions
15690.0,239.76,2,4,0,High-Value Champions
15691.0,136.8,1,252,1,Lost Customers
15692.0,191.04,1,28,0,High-Value Champions
15694.0,6479.4,14,1,3,New Spenders
15695.0,409.98,2,267,1,Lost Customers
15696.0,2711.11,8,33,0,High-Value Champions
15699.0,309.65,1,18,0,High-Value Champions
15700.0,696.68,2,172,1,Lost Customers
15701.0,1529.0,4,2,0,High-Value Champions
15703.0,211.5,1,265,1,Lost Customers
15704.0,2293.62,4,140,0,High-Value Champions
15705.0,143.1,1,201,1,Lost Customers
15706.0,1060.56,4,64,0,High-Value Champions
15707.0,916.98,4,35,0,High-Value Champions
15708.0,3235.25,7,41,0,High-Value Champions
15709.0,133.25,1,284,1,Lost Customers
15712.0,1072.3600000000001,5,9,0,High-Value Champions
15713.0,356.7,2,143,0,High-Value Champions
15714.0,330.03000000000003,2,12,0,High-Value Champions
15716.0,1101.1100000000001,4,146,0,High-Value Champions
15717.0,150.3,1,234,1,Lost Customers
15719.0,5030.07,13,33,0,High-Value Champions
15720.0,598.73,1,24,0,High-Value Champions
15721.0,471.40000000000003,1,12,0,High-Value Champions
15722.0,2211.21,5,36,0,High-Value Champions
15723.0,190.7,1,365,1,Lost Customers
15724.0,218.25,2,201,1,Lost Customers
15725.0,415.25,1,15,0,High-Value Champions
15727.0,5159.06,7,17,0,High-Value Champions
15729.0,85.0,1,213,1,Lost Customers
15730.0,1120.88,3,66,0,High-Value Champions
15732.0,294.12,2,212,1,Lost Customers
15733.0,162.3,1,283,1,Lost Customers
15734.0,1339.45,2,115,0,High-Value Champions
15737.0,1188.1200000000001,8,15,0,High-Value Champions
15738.0,4812.42,16,19,3,New Spenders
15739.0,449.12,1,66,0,High-Value Champions
15740.0,154.88,1,49,0,High-Value Champions
15743.0,775.96,4,16,0,High-Value Champions
15744.0,34.8,1,78,0,High-Value Champions
15745.0,1094.59,4,19,0,High-Value Champions
15746.0,196.88,1,134,0,High-Value Champions
15747.0,946.64,3,13,0,High-Value Champions
15748.0,144.36,1,40,0,High-Value Champions
15749.0,44534.3,3,235,3,New Spenders
15750.0,2463.05,8,3,0,High-Value Champions
15752.0,2626.6,7,40,0,High-Value Champions
15753.0,79.2,1,305,1,Lost Customers
15754.0,458.57,3,51,0,High-Value Champions
15755.0,2364.25,6,10,0,High-Value Champions
15756.0,528.01,4,61,0,High-Value Champions
15757.0,714.42,2,66,0,High-Value Champions
15758.0,205.25,1,25,0,High-Value Champions
15759.0,253.04,3,218,1,Lost Customers
15762.0,583.75,2,65,0,High-Value Champions
15763.0,1086.92,2,32,0,High-Value Champions
15764.0,3279.97,6,88,0,High-Value Champions
15766.0,315.06,1,64,0,High-Value Champions
15768.0,621.8299999999999,3,116,0,High-Value Champions
15769.0,56252.72,26,7,3,New Spenders
15773.0,635.6800000000001,1,6,0,High-Value Champions
15774.0,270.8,1,69,0,High-Value Champions
15775.0,104.9,1,245,1,Lost Customers
15776.0,241.62,1,133,0,High-Value Champions
15777.0,1047.11,4,241,1,Lost Customers
15780.0,475.28000000000003,3,184,1,Lost Customers
15781.0,345.46,3,25,0,High-Value Champions
15782.0,2614.7400000000002,3,10,0,High-Value Champions
15783.0,246.3,1,11,0,High-Value Champions
15785.0,2328.9700000000003,5,33,0,High-Value Champions
15786.0,4919.0,3,46,0,High-Value Champions
15787.0,933.26,3,26,0,High-Value Champions
15789.0,351.3,1,358,1,Lost Customers
15790.0,218.75,1,10,0,High-Value Champions
15791.0,1612.69,2,44,0,High-Value Champions
15793.0,965.61,3,15,0,High-Value Champions
15795.0,610.01,1,150,1,Lost Customers
15796.0,2708.61,8,1,0,High-Value Champions
15797.0,2207.4,4,113,0,High-Value Champions
15799.0,884.14,3,76,0,High-Value Champions
15800.0,696.89,2,107,0,High-Value Champions
15801.0,1063.95,3,46,0,High-Value Champions
15802.0,451.42,1,143,1,Lost Customers
15803.0,415.82000000000005,1,51,0,High-Value Champions
15804.0,4206.39,13,1,0,High-Value Champions
15805.0,5488.18,17,23,3,New Spenders
15806.0,784.58,3,46,0,High-Value Champions
15807.0,903.9,3,50,0,High-Value Champions
15808.0,3651.27,4,306,1,Lost Customers
15809.0,515.77,5,36,0,High-Value Champions
15810.0,1391.98,4,79,0,High-Value Champions
15811.0,2218.62,6,22,0,High-Value Champions
15812.0,1801.14,5,107,0,High-Value Champions
15813.0,1303.9099999999999,2,208,1,Lost Customers
15814.0,1945.33,4,17,0,High-Value Champions
15815.0,2100.6,5,64,0,High-Value Champions
15819.0,1905.45,4,49,0,High-Value Champions
15820.0,206.98,1,320,1,Lost Customers
15821.0,570.96,2,44,0,High-Value Champions
15822.0,885.47,2,3,0,High-Value Champions
15823.0,15.0,1,372,1,Lost Customers
15825.0,532.94,1,172,1,Lost Customers
15826.0,1654.31,3,56,0,High-Value Champions
15827.0,1836.0900000000001,14,73,0,High-Value Champions
15829.0,636.14,2,99,0,High-Value Champions
15830.0,576.0,1,38,0,High-Value Champions
15831.0,794.64,3,58,0,High-Value Champions
15832.0,836.79,1,254,1,Lost Customers
15834.0,2225.15,4,70,0,High-Value Champions
15835.0,954.09,4,44,0,High-Value Champions
15836.0,137.37,1,50,0,High-Value Champions
15837.0,391.98,1,65,0,High-Value Champions
15838.0,33643.08,19,11,3,New Spenders
15839.0,1048.49,3,33,0,High-Value Champions
15840.0,355.56,2,59,0,High-Value Champions
15841.0,1224.06,4,73,0,High-Value Champions
15843.0,118.95000000000002,1,304,1,Lost Customers
15844.0,130.73999999999998,1,46,0,High-Value Champions
15845.0,3711.77,8,18,0,High-Value Champions
15847.0,389.27,2,38,0,High-Value Champions
15850.0,234.88,2,19,0,High-Value Champions
15852.0,160.71,2,187,1,Lost Customers
15853.0,110.8,1,52,0,High-Value Champions
15854.0,2969.12,12,4,0,High-Value Champions
15855.0,712.24,5,137,0,High-Value Champions
15856.0,16143.64,27,4,3,New Spenders
15857.0,297.0,1,19,0,High-Value Champions
15858.0,1427.57,5,16,0,High-Value Champions
15860.0,965.16,8,41,0,High-Value Champions
15861.0,3146.92,8,12,0,High-Value Champions
15862.0,832.88,4,8,0,High-Value Champions
15863.0,68.84,2,26,0,High-Value Champions
15864.0,1936.3200000000002,6,22,0,High-Value Champions
15865.0,895.13,3,41,0,High-Value Champions
15866.0,211.89,1,101,0,High-Value Champions
15867.0,3810.14,15,5,3,New Spenders
15869.0,149.64,2,277,1,Lost Customers
15870.0,351.44,1,33,0,High-Value Champions
15872.0,316.25,2,15,0,High-Value Champions
15874.0,4405.88,7,64,0,High-Value Champions
15877.0,490.33,2,2,0,High-Value Champions
15880.0,329.03000000000003,1,369,1,Lost Customers
15881.0,501.39000000000004,5,312,1,Lost Customers
15882.0,516.36,4,199,1,Lost Customers
15883.0,396.48,2,2,0,High-Value Champions
15885.0,379.35,3,93,0,High-Value Champions
15886.0,181.09,1,60,0,High-Value Champions
15888.0,168.31,1,81,0,High-Value Champions
15889.0,420.07,2,157,1,Lost Customers
15891.0,511.68,1,227,1,Lost Customers
15894.0,258.25,2,253,1,Lost Customers
15895.0,179.17,1,150,1,Lost Customers
15897.0,208.59,2,194,1,Lost Customers
15898.0,1383.83,5,1,0,High-Value Champions
15899.0,56.25,1,369,1,Lost Customers
15900.0,337.28,1,24,0,High-Value Champions
15901.0,351.73,3,17,0,High-Value Champions
15903.0,5126.76,7,10,0,High-Value Champions
15904.0,164.68,1,8,0,High-Value Champions
15906.0,1567.69,7,20,0,High-Value Champions
15907.0,882.72,3,4,0,High-Value Champions
15909.0,191.94,1,174,1,Lost Customers
15910.0,1228.88,8,1,0,High-Value Champions
15912.0,264.62,2,178,1,Lost Customers
15916.0,1502.8600000000001,8,16,0,High-Value Champions
15917.0,123.1,1,248,1,Lost Customers
15918.0,334.23,2,191,1,Lost Customers
15919.0,525.69,2,20,0,High-Value Champions
15920.0,167.5,4,154,1,Lost Customers
15921.0,323.03000000000003,1,173,1,Lost Customers
15922.0,369.5,1,373,1,Lost Customers
15923.0,127.08,1,373,1,Lost Customers
15925.0,207.15,1,194,1,Lost Customers
15930.0,426.63,1,67,0,High-Value Champions
15932.0,2495.87,8,4,0,High-Value Champions
15933.0,1107.46,3,21,0,High-Value Champions
15935.0,416.86,2,239,1,Lost Customers
15937.0,145.35,1,64,0,High-Value Champions
15938.0,404.58,5,112,0,High-Value Champions
15939.0,6115.01,15,90,3,New Spenders
15940.0,35.8,1,311,1,Lost Customers
15942.0,337.44,1,134,0,High-Value Champions
15944.0,325.1,1,277,1,Lost Customers
15945.0,181.0,1,365,1,Lost Customers
15947.0,1708.24,1,83,0,High-Value Champions
15948.0,955.24,2,8,0,High-Value Champions
15949.0,364.72,2,17,0,High-Value Champions
15950.0,1744.71,4,32,0,High-Value Champions
15951.0,708.22,2,9,0,High-Value Champions
15952.0,781.91,4,34,0,High-Value Champions
15953.0,1657.28,8,15,0,High-Value Champions
15955.0,4416.26,14,24,0,High-Value Champions
15957.0,428.89,1,32,0,High-Value Champions
15958.0,104.35,1,74,0,High-Value Champions
15963.0,470.76,2,20,0,High-Value Champions
15965.0,808.87,4,17,0,High-Value Champions
15967.0,397.68,2,23,0,High-Value Champions
15969.0,666.1,3,3,0,High-Value Champions
15970.0,314.1,1,304,1,Lost Customers
15971.0,4199.85,12,18,0,High-Value Champions
15973.0,307.82000000000005,1,367,1,Lost Customers
15974.0,3442.15,7,39,0,High-Value Champions
15975.0,371.01,1,84,0,High-Value Champions
15976.0,427.64,2,165,1,Lost Customers
15977.0,1054.73,2,17,0,High-Value Champions
15978.0,1098.78,1,77,0,High-Value Champions
15980.0,2398.86,3,89,0,High-Value Champions
15981.0,3408.48,8,25,0,High-Value Champions
15983.0,1465.12,4,22,0,High-Value Champions
15984.0,2780.63,10,3,0,High-Value Champions
15985.0,1142.42,2,123,0,High-Value Champions
15986.0,168.12,1,30,0,High-Value Champions
15987.0,1432.77,7,12,0,High-Value Champions
15988.0,156.78,1,19,0,High-Value Champions
15990.0,792.11,2,44,0,High-Value Champions
15992.0,41.989999999999995,1,4,0,High-Value Champions
15993.0,2777.67,7,9,0,High-Value Champions
15994.0,414.27,1,55,0,High-Value Champions
15996.0,1032.58,6,88,0,High-Value Champions
15998.0,3080.22,5,37,0,High-Value Champions
16000.0,12393.7,3,3,0,High-Value Champions
16003.0,2735.37,5,30,0,High-Value Champions
16005.0,578.71,4,12,0,High-Value Champions
16006.0,101.4,1,211,1,Lost Customers
16007.0,1693.81,4,48,0,High-Value Champions
16008.0,478.78,3,24,0,High-Value Champions
16009.0,972.11,4,22,0,High-Value Champions
16010.0,392.4,3,246,1,Lost Customers
16011.0,3352.96,16,8,3,New Spenders
16012.0,1415.29,3,35,0,High-Value Champions
16013.0,37130.6,47,4,3,New Spenders
16014.0,646.83,3,38,0,High-Value Champions
16015.0,704.55,3,4,0,High-Value Champions
16016.0,1465.51,8,3,0,High-Value Champions
16017.0,211.88,1,47,0,High-Value Champions
16018.0,408.90000000000003,2,39,0,High-Value Champions
16019.0,3786.2400000000002,9,47,0,High-Value Champions
16020.0,851.01,3,17,0,High-Value Champions
16022.0,602.63,1,260,1,Lost Customers
16023.0,719.81,3,46,0,High-Value Champions
16024.0,251.03,1,12,0,High-Value Champions
16025.0,439.65999999999997,1,30,0,High-Value Champions
16026.0,236.09,1,43,0,High-Value Champions
16027.0,934.62,6,92,0,High-Value Champions
16029.0,80850.84,63,39,2,At-Risk Loyalists
16030.0,331.24,1,310,1,Lost Customers
16031.0,547.9,2,92,0,High-Value Champions
16033.0,8778.82,20,6,3,New Spenders
16034.0,437.7,3,196,1,Lost Customers
16036.0,758.92,2,87,0,High-Value Champions
16037.0,855.02,3,270,1,Lost Customers
16038.0,471.78000000000003,3,8,0,High-Value Champions
16040.0,1313.55,3,65,0,High-Value Champions
16041.0,3166.4,3,31,0,High-Value Champions
16042.0,1177.47,5,22,0,High-Value Champions
16043.0,773.99,4,38,0,High-Value Champions
16045.0,1340.7,4,120,0,High-Value Champions
16048.0,256.44,2,373,1,Lost Customers
16049.0,1074.81,3,40,0,High-Value Champions
16050.0,137.9,1,174,1,Lost Customers
16052.0,362.06,1,54,0,High-Value Champions
16053.0,1511.95,2,33,0,High-Value Champions
16054.0,783.9,1,145,1,Lost Customers
16055.0,134.8,1,221,1,Lost Customers
16056.0,650.75,1,45,0,High-Value Champions
16057.0,2263.12,7,16,0,High-Value Champions
16059.0,1453.16,6,66,0,High-Value Champions
16062.0,1153.62,4,10,0,High-Value Champions
16063.0,335.32,1,260,1,Lost Customers
16065.0,367.14,1,365,1,Lost Customers
16066.0,1521.04,5,17,0,High-Value Champions
16070.0,852.15,2,22,0,High-Value Champions
16071.0,326.24,1,45,0,High-Value Champions
16072.0,584.3199999999999,1,288,1,Lost Customers
16073.0,122.39999999999999,1,297,1,Lost Customers
16076.0,2234.73,10,3,0,High-Value Champions
16078.0,79.2,1,284,1,Lost Customers
16079.0,1352.0,3,17,0,High-Value Champions
16080.0,217.16,2,82,0,High-Value Champions
